dealer,8604,0.8894127973623925,"[8604, 13180, 27777, 14489, 15753, 46115, 35233, 51094, 13696, 60460, 55266]"
garden,1901,0.8351143589256191,"[1901, 3296, 18818, 7919, 18636, 29644, 16026, 96585, 76484, 24819, 34542]"
clean,3111,0.9213341926758005,"[3111, 50744, 7468, 16456, 27282, 100404, 6535, 70457, 61990, 44389, 130851]"
family,201,0.9754638723918856,"[201, 955, 5917, 15156, 14658, 16126, 12392, 1529, 11544, 75660, 4479]"
sale,3039,0.7356356471309289,"[3039, 3476, 14406, 46843, 2920, 965, 35233, 7899, 10267, 40949, 8090]"
ornaments,20734,0.676101552925455,"[20734, 25061, 103318, 26657, 33557, 72377, 19751, 69158, 52310, 134592, 43515]"
white,385,0.904381544923209,"[385, 407, 78800, 932, 1951, 10376, 33284, 8449, 4026, 5987, 10499]"
list,155,0.9079644867449673,"[155, 929, 42359, 13618, 111603, 1425, 21251, 82660, 16224, 22969, 28510]"
condition,2646,0.9057950201777368,"[2646, 1716, 60292, 55577, 75036, 20748, 23347, 31407, 140345, 45847, 68492]"
sold,965,0.730737753457588,"[965, 2378, 2800, 50130, 97879, 3039, 2920, 25916, 2743, 3476, 1936]"
fan,2520,0.9499791576079005,"[2520, 2330, 30794, 24277, 23777, 45096, 54215, 74550, 54351, 4337, 56944]"
tab,9566,0.8936410326910563,"[9566, 19448, 68700, 27395, 11953, 20010, 67585, 4248, 111598, 81866, 50259]"
inspection,8265,0.7633041512883663,"[8265, 23254, 23073, 80538, 36176, 21873, 24405, 39428, 5235, 36355, 8207]"
message,2020,0.8318791070034909,"[2020, 4616, 109513, 10897, 15445, 24781, 4118, 4180, 20257, 58402, 14366]"
prepaid,42478,0.7922912961579092,"[42478, 133883, 30805, 99641, 62173, 42685, 109063, 48830, 45786, 99354, 43041]"
plan,1193,0.9035780966190607,"[1193, 1750, 2200, 2127, 2421, 20429, 5593, 24887, 20186, 3363, 56579]"
integrated,3826,0.8420344017103518,"[3826, 26021, 12421, 16304, 5407, 90533, 4633, 97536, 907, 106549, 91481]"
liability,10527,0.770405133798548,"[10527, 27296, 15105, 21777, 43431, 148962, 39610, 110127, 36570, 27521, 24377]"
miles,1442,0.8837902219362415,"[1442, 2075, 1039, 7051, 6385, 119085, 17664, 17090, 86563, 5401, 2038]"
feature,1212,0.9679502475668876,"[1212, 896, 713, 80303, 52699, 1611, 2180, 10068, 3104, 121929, 27553]"
owner,1463,0.8438661065050692,"[1463, 3113, 1143, 5938, 3601, 17783, 15517, 2800, 2378, 2920, 15724]"
moving,1628,0.9132647629682588,"[1628, 516, 803, 22384, 3598, 10139, 3814, 11167, 666, 2661, 11401]"
area,204,0.9103363672626179,"[204, 655, 2331, 5359, 7561, 11468, 470, 9693, 78965, 15668, 3204]"
link,147,0.9298644792429492,"[147, 86, 186, 202, 426, 29802, 145200, 131741, 117759, 124563, 147375]"
second,161,0.7049692002190471,"[161, 358, 992, 1616, 47, 2351, 2867, 3806, 5538, 4358, 8705]"
beats,8348,0.8774644307187763,"[8348, 2487, 55861, 102541, 33393, 67197, 28217, 37935, 66167, 87081, 44417]"
reading,905,0.9540547586527224,"[905, 845, 68831, 11491, 21011, 875, 39342, 19820, 59289, 75117, 4483]"
pick,2983,0.8845077253675196,"[2983, 6470, 1455, 4269, 9041, 4873, 103099, 4996, 44492, 110480, 148547]"
burner,28990,0.8713355666910066,"[28990, 49514, 22626, 52841, 134825, 31421, 25180, 39468, 127138, 36803, 61478]"
soda,15026,0.8456792824257663,"[15026, 85616, 46231, 123173, 10501, 14222, 10036, 97025, 33191, 21098, 58091]"
seasoning,50405,0.7025636394299086,"[50405, 80625, 62012, 56538, 59838, 67077, 27239, 12380, 9849, 73015, 140222]"
coding,10386,0.7953369166267318,"[10386, 12843, 124364, 25885, 109611, 55391, 26305, 69160, 15634, 9481, 28178]"
box,1174,1.010748740121608,"[1174, 1672, 3101, 2337, 23367, 4287, 25487, 89344, 10359, 15301, 67585]"
heater,25180,0.7631248576019587,"[25180, 36803, 59389, 120803, 8243, 25982, 72782, 33729, 22626, 8767, 48984]"
yard,2059,0.7523642634591149,"[2059, 2129, 70515, 4949, 16614, 104219, 119576, 76940, 15770, 76070, 53063]"
thx,35588,0.9772219001860112,"[35588, 55925, 695, 147389, 40702, 90738, 92520, 134193, 32971, 13984, 101973]"
size,796,0.9032200260544254,"[796, 7818, 5591, 1439, 1857, 39142, 1733, 17064, 1909, 8034, 12140]"
thread,4355,0.813161667347825,"[4355, 10955, 14151, 26117, 46721, 31429, 9491, 25793, 29171, 28827, 8799]"
mechanic,13518,0.8915119377935229,"[13518, 43791, 34161, 72440, 13866, 34397, 5907, 63281, 65789, 79544, 15919]"
bug,7661,0.9393120847190131,"[7661, 8609, 41224, 129623, 29541, 109977, 46122, 57982, 122955, 148496, 10170]"
native,1010,0.9861491156030354,"[1010, 9332, 3616, 37413, 28112, 41614, 17375, 74758, 43516, 2268, 15664]"
proof,3542,0.8283526083681787,"[3542, 18400, 3319, 51808, 10072, 33426, 75182, 85478, 22346, 79881, 114765]"
flex,20218,0.9843000488417161,"[20218, 148373, 72431, 57521, 147618, 8973, 9199, 74169, 12707, 63563, 123594]"
gated,26056,1.0042590673281897,"[26056, 71876, 131331, 3577, 146998, 66811, 56468, 92724, 3429, 47345, 133746]"
college,233,0.8145554783878424,"[233, 73994, 2514, 100999, 98, 144233, 5854, 2513, 78766, 95, 124022]"
permit,6676,0.8015523781354477,"[6676, 10430, 18288, 1426, 5052, 15512, 1162, 28375, 102078, 15697, 13176]"
confirm,6260,0.7495714068316203,"[6260, 5967, 13878, 12187, 47821, 8933, 25278, 25300, 2350, 22315, 66702]"
jfk,23472,0.9730542171023486,"[23472, 3222, 117123, 40759, 32055, 32349, 50192, 23046, 6509, 7718, 45856]"
hello,4855,0.9032338133825901,"[4855, 16368, 6294, 6854, 1977, 40702, 3370, 3200, 180, 2491, 88704]"
fall,1298,0.9578341907462187,"[1298, 4199, 2340, 1922, 5516, 1535, 2361, 53469, 5550, 79118, 17798]"
visitor,3988,0.9409311051861569,"[3988, 3545, 3781, 4246, 5421, 2783, 2281, 1167, 2630, 5335, 7216]"
master,1207,0.9553967179685351,"[1207, 3380, 3150, 90359, 1094, 10520, 15949, 31550, 7223, 20925, 6757]"
paperwork,27378,0.9285345533764607,"[27378, 69141, 51327, 9456, 45532, 102078, 57357, 39682, 15512, 144974, 21209]"
m,115,1.0511989309439476,"[115, 458, 28, 900, 3306, 14234, 143986, 262, 2684, 35601, 7878]"
quote,3688,0.6876465285900918,"[3688, 5078, 10810, 11321, 97496, 11452, 4786, 31515, 9949, 19909, 4070]"
rental,10919,0.785875993248451,"[10919, 25696, 8116, 29100, 22867, 104685, 37767, 11902, 35232, 129202, 20530]"
office,517,0.9708628744244742,"[517, 2894, 16425, 56548, 538, 4342, 13438, 36299, 51789, 2126, 42891]"
graduate,2513,0.6849220626014902,"[2513, 5854, 12115, 5024, 5740, 2067, 7211, 8772, 6247, 24311, 90752]"
phd,5332,0.6525432027402932,"[5332, 8772, 6757, 24957, 6026, 77023, 78168, 10196, 3888, 28845, 135367]"
corner,2693,0.9335788187567859,"[2693, 8489, 484, 127967, 1848, 68240, 4320, 27772, 30929, 2831, 36128]"
in,6,0.9876145208531876,"[6, 2, 0, 116, 26, 7, 12, 4, 37, 15, 24]"
tv,528,0.8140849641571893,"[528, 298, 1621, 2679, 7253, 114565, 98400, 20676, 3909, 145164, 148526]"
purchase,3476,0.6584581513244432,"[3476, 14406, 10267, 3039, 40949, 3568, 2378, 35233, 84696, 7899, 2920]"
ride,3793,0.8579963310311832,"[3793, 9215, 5072, 46314, 11622, 7002, 21180, 96605, 4710, 15902, 10949]"
mid,1053,0.9259838127838194,"[1053, 513, 218, 70180, 25024, 91252, 1106, 24157, 7124, 146580, 30908]"
sorry,2491,0.7072869452047782,"[2491, 10727, 5802, 15943, 9865, 9426, 8286, 18423, 2643, 900, 5396]"
bbs,27879,1.004392533182785,"[27879, 22249, 63272, 67709, 75724, 48614, 33823, 127744, 68822, 124061, 74160]"
field,440,1.014972147274389,"[440, 2029, 63089, 70335, 77677, 33463, 63936, 503, 149343, 61386, 75297]"
microwave,14813,0.8019818742480235,"[14813, 56140, 19935, 91754, 11299, 49056, 101269, 79038, 64530, 11307, 75472]"
portable,8019,0.8403534389747984,"[8019, 121289, 20298, 67283, 112028, 3329, 7206, 2791, 78008, 25692, 69266]"
shift,2666,0.9598441141298508,"[2666, 12189, 11167, 6087, 82597, 7220, 616, 4715, 1333, 61695, 97216]"
how,242,0.8360920494149235,"[242, 539, 119, 659, 1469, 435, 2137, 9426, 900, 792, 7878]"
hesitate,21557,0.8112658024947992,"[21557, 44112, 687, 111329, 67223, 1830, 21984, 9731, 8629, 3587, 13168]"
agent,2131,0.9759823367785078,"[2131, 3946, 1824, 78190, 11111, 12961, 23110, 117925, 6141, 95960, 6454]"
limited,1025,0.9933176166145767,"[1025, 4798, 2683, 9948, 4534, 10214, 18383, 647, 15246, 13176, 5325]"
defamation,16816,0.7594160189470195,"[16816, 13162, 24634, 25907, 83371, 77848, 87217, 27957, 17349, 63845, 14815]"
